,task_name,train_set_id,n_shot_per_class,accuracy,macro_f1,ood_rate,n,pred_dist,label_dist
98,environmental_claims,3,8,0.69,0.5062908106386367,0.0,100,"{""no"": 85, ""yes"": 15}","{""no"": 76, ""yes"": 24}"
99,environmental_claims,4,8,0.74,0.42528735632183906,0.0,100,"{""no"": 98, ""yes"": 2}","{""no"": 76, ""yes"": 24}"
100,ethos,0,8,0.59,0.5896306676008407,0.0,100,"{""hate speech"": 55, ""no hate speech"": 45}","{""hate speech"": 48, ""no hate speech"": 52}"
101,ethos,1,8,0.51,0.38557993730407525,0.0,100,"{""hate speech"": 97, ""no hate speech"": 3}","{""hate speech"": 48, ""no hate speech"": 52}"
102,ethos,2,8,0.56,0.5584102769971899,0.0,100,"{""hate speech"": 58, ""no hate speech"": 42}","{""hate speech"": 48, ""no hate speech"": 52}"
103,ethos,3,8,0.53,0.4350282485875706,0.0,100,"{""hate speech"": 93, ""no hate speech"": 7}","{""hate speech"": 48, ""no hate speech"": 52}"
104,ethos,4,8,0.53,0.4554512802687985,0.0,100,"{""hate speech"": 89, ""no hate speech"": 11}","{""hate speech"": 48, ""no hate speech"": 52}"
105,fever,0,8,0.3,0.23489010989010986,0.0,100,"{""not enough info"": 63, ""refuted"": 1, ""supported"": 36}","{""not enough info"": 28, ""refuted"": 28, ""supported"": 44}"
106,fever,1,8,0.46,0.3357142857142857,0.0,100,"{""not enough info"": 32, ""supported"": 68}","{""not enough info"": 28, ""refuted"": 28, ""supported"": 44}"
107,fever,2,8,0.29,0.16179644211140273,0.0,100,"{""not enough info"": 99, ""supported"": 1}","{""not enough info"": 28, ""refuted"": 28, ""supported"": 44}"
108,fever,3,8,0.37,0.2885275519421861,0.0,100,"{""not enough info"": 62, ""supported"": 38}","{""not enough info"": 28, ""refuted"": 28, ""supported"": 44}"
109,fever,4,8,0.44,0.2701688555347092,0.0,100,"{""not enough info"": 13, ""refuted"": 1, ""supported"": 86}","{""not enough info"": 28, ""refuted"": 28, ""supported"": 44}"
110,financial_phrasebank,0,8,0.22,0.24321950471878848,0.0,100,"{""negative"": 90, ""neutral"": 1, ""positive"": 9}","{""negative"": 13, ""neutral"": 60, ""positive"": 27}"
111,financial_phrasebank,1,8,0.22,0.25,0.0,100,"{""negative"": 91, ""positive"": 9}","{""negative"": 13, ""neutral"": 60, ""positive"": 27}"
112,financial_phrasebank,2,8,0.23,0.25333333333333335,0.0,100,"{""negative"": 87, ""positive"": 13}","{""negative"": 13, ""neutral"": 60, ""positive"": 27}"
113,financial_phrasebank,3,8,0.2,0.2190159082500925,0.0,100,"{""negative"": 93, ""positive"": 7}","{""negative"": 13, ""neutral"": 60, ""positive"": 27}"
114,financial_phrasebank,4,8,0.23,0.25333333333333335,0.0,100,"{""negative"": 87, ""positive"": 13}","{""negative"": 13, ""neutral"": 60, ""positive"": 27}"
115,hate_speech18,0,8,0.73,0.5324675324675324,0.0,100,"{""hate"": 29, ""no hate"": 71}","{""hate"": 6, ""no hate"": 94}"
116,hate_speech18,1,8,0.94,0.4845360824742268,0.0,100,"{""no hate"": 100}","{""hate"": 6, ""no hate"": 94}"
